nohup: ignoring input
/home/adm-mcsc/EnviroHealth-Monitor/producers/openaq_producer.py:19: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  current_time = datetime.utcnow().isoformat()
Starting Simulated Air Quality Producer...
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T14:32:23.332085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:25:38.118101'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:25:43.118908'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:25:48.119488'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:25:53.120047'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:25:58.120462'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:03.120895'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:08.121376'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:13.121971'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:18.122388'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:23.123010'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:28.123512'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:33.123961'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:38.124387'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:43.124887'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:48.125397'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:53.126018'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:26:58.126412'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:03.126932'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:08.127346'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:13.127786'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:18.128309'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:23.128821'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:28.129322'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:33.129732'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:38.130448'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:43.130954'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:48.131476'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:53.132118'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:27:58.133534'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.3, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:03.134097'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:08.134536'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:13.135054'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.39, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:18.135579'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:23.136258'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.2, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:28.136789'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:33.137233'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:38.137719'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:43.138379'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:48.139052'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:53.139534'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:28:58.140077'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:03.140714'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:08.141296'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:13.141982'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:18.142615'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:23.143252'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:28.143922'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:33.144546'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:38.145129'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:43.145745'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:48.146300'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:53.146928'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:29:58.147538'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:03.148208'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:08.148765'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:13.149480'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:18.150122'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:23.150765'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:28.151396'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:33.152009'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.94, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:38.152772'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:43.153364'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:48.153935'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:53.154530'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:30:58.155130'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:03.155779'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.05, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:08.156327'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.0, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:13.157029'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:18.157487'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.81, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:23.158108'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:28.158718'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.19, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:33.159187'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.95, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:38.159700'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:43.160119'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:48.160762'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.39, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:53.161168'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:31:58.161645'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:03.162283'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:08.162812'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.89, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:13.164148'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:18.164784'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:23.165410'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:28.165978'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.78, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:33.166464'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:38.167085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:43.167729'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.11, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:48.168265'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:53.168780'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:32:58.169423'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.11, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:03.170314'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:08.170950'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:13.171507'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:18.172071'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:23.172498'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:28.173090'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:33.173758'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:38.174291'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:43.174974'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:48.175430'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:53.175955'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:33:58.176568'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:03.177112'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:08.177521'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.19, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:13.178103'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.11, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:18.178643'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:23.179250'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:28.179821'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:33.180368'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:38.181025'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.9, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:43.181605'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:48.182244'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:53.182780'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:34:58.183165'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:03.183724'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:08.184202'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:13.184697'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:18.185108'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:23.185614'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:28.186189'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:33.186617'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.28, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:38.187126'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:43.187560'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:48.188067'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:53.188697'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.81, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:35:58.189167'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:03.189712'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:08.190283'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:13.190737'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:18.191238'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:23.191984'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:28.192728'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:33.193257'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:38.193759'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:43.194231'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:48.194751'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.85, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:53.195366'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:36:58.196013'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:03.196538'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:08.197049'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:13.197749'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:18.198281'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:23.198720'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:28.199194'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:33.200121'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:38.200652'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.77, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:43.201105'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:48.201613'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:53.202108'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:37:58.202619'}
